name,sells_surfboards,gives_lessons,latitude,longitude
Machine 608,0,0,40.69718997,-74.04101353
Machine 609,1,0,40.74300938,-73.99479462
Machine 610,0,1,40.76744886,-74.08858916
Machine 611,0,0,40.64866916,-74.0315221
Machine 612,0,0,40.82433108,-73.96852547
Machine 613,0,0,40.63675848,-73.84698831
Machine 614,1,1,40.68206942,-74.00224594
Machine 615,0,0,40.78414734,-74.13052133
Machine 616,0,0,40.73564067,-73.86379855
Machine 617,1,1,40.57806141,-73.98185786
Machine 618,1,1,40.74461441,-74.08535453
Machine 619,0,1,40.72863023,-73.86952453
Machine 620,1,0,40.67613191,-74.13713807
Machine 621,1,0,40.74020297,-74.15773297
Machine 622,0,0,40.6513983,-73.96412601
Machine 623,0,1,40.60490752,-73.91256453
Machine 624,0,0,40.69378746,-74.03136623
Machine 625,0,0,40.66947869,-74.10515116
Machine 626,1,0,40.71910108,-73.8733962
Machine 627,1,0,40.76628506,-73.96392371
Machine 628,0,0,40.67672404,-73.96548114
Machine 629,1,0,40.77132706,-73.9915871
Machine 630,1,1,40.76380568,-73.97251439
Machine 631,1,1,40.59441523,-74.0208303
Machine 632,1,1,40.72562189,-73.89606548
Machine 633,0,1,40.82929109,-74.0678634
Machine 634,1,1,40.62819675,-74.09555172
Machine 635,0,1,40.83884399,-74.07987007
Machine 636,0,1,40.67878171,-74.05516445
Machine 637,1,1,40.66932818,-74.04445357
Machine 638,0,1,40.614406,-74.10929139
Machine 639,0,0,40.73320783,-73.92073865
Machine 640,0,0,40.80981012,-74.08675917
Machine 641,0,1,40.74811583,-73.87385795
Machine 642,0,1,40.74356444,-74.0785175
Machine 643,1,0,40.64282688,-73.87286243
Machine 644,0,0,40.72457563,-74.11246375
Machine 645,1,1,40.72712839,-74.02931948
Machine 646,1,0,40.67804424,-74.03161271
Machine 647,0,0,40.78706819,-74.10041707
Machine 648,1,1,40.76412395,-74.0453678
Machine 649,0,1,40.67487115,-73.89171294
Machine 650,1,0,40.66593913,-73.83358325
Machine 651,1,1,40.76998417,-74.10834351
Machine 652,1,1,40.58206261,-73.96617309
Machine 653,0,1,40.60615119,-73.98338812
Machine 654,1,0,40.76257078,-74.12407324
Machine 655,1,0,40.7518426,-74.18926755
Machine 656,0,1,40.70981036,-73.91298218
Machine 657,1,1,40.70365485,-73.96163419
Machine 658,0,1,40.71158204,-73.81843584
Machine 659,0,1,40.62072306,-73.97139272
Machine 660,1,1,40.85026693,-73.98827995
Machine 661,0,0,40.76307342,-73.96290577
Machine 662,1,1,40.70523347,-73.99348903
Machine 663,1,1,40.72531537,-73.89066426
Machine 664,0,1,40.81362926,-73.9445891
Machine 665,0,0,40.74054332,-73.89664359
Machine 666,1,0,40.68133053,-74.09533411
Machine 667,1,0,40.73393669,-74.00845759
Machine 668,0,1,40.79442333,-74.09263279
Machine 669,0,1,40.74854077,-73.84619291
Machine 670,1,0,40.71936055,-74.18414992
Machine 671,0,0,40.61686786,-73.93188504
Machine 672,1,1,40.73875534,-73.84431321
Machine 673,1,1,40.78859567,-74.01387366
Machine 674,0,1,40.84634724,-73.96734115
Machine 675,0,0,40.60819704,-74.02762896
Machine 676,0,1,40.74913702,-74.11270442
Machine 677,1,0,40.57657744,-73.96399147
Machine 678,0,0,40.81329795,-74.13730923
Machine 679,0,0,40.62818775,-74.0141995
Machine 680,0,0,40.76736072,-73.84305598
Machine 681,1,0,40.72397012,-74.02652007
Machine 682,1,1,40.64008881,-74.15244879
Machine 683,1,0,40.70671884,-73.99307876
Machine 684,1,1,40.6173859,-74.09336289
Machine 685,1,1,40.71846941,-73.9044445
Machine 686,0,0,40.60543872,-73.98841973
Machine 687,0,1,40.59894947,-74.02817375
Machine 688,1,0,40.63986119,-74.0503158
Machine 689,0,0,40.76214584,-74.15151657
Machine 690,1,1,40.83382801,-73.95989995
Machine 691,0,0,40.77383225,-73.90372476
Machine 692,1,0,40.72737806,-73.93900028
Machine 693,1,0,40.65203654,-74.02240174
Machine 694,0,0,40.70312819,-73.88760886
Machine 695,0,1,40.75049497,-74.15675998
Machine 696,0,1,40.79027623,-73.92783685
Machine 697,1,0,40.67107113,-73.8998905
Machine 698,1,1,40.84410701,-74.08036163
Machine 699,1,0,40.8390079,-73.96698104
Machine 700,0,1,40.83417961,-73.93802398
Machine 701,1,1,40.72712249,-74.05796862
Machine 702,1,1,40.69930595,-74.16564412
Machine 703,0,1,40.77693805,-74.01023348
Machine 704,0,0,40.58415813,-74.05951857
Machine 705,0,1,40.60862506,-73.8909341
Machine 706,1,1,40.6684062,-73.92027932
Machine 707,0,0,40.68284756,-73.86073516
Machine 708,1,0,40.62083526,-74.13066397
Machine 709,1,1,40.7821675,-74.04839755
Machine 710,0,0,40.65478973,-74.15074129
Machine 711,0,0,40.78096574,-74.07742658
Machine 712,0,1,40.63224978,-74.13569577
Machine 713,0,1,40.81867038,-74.00006256
Machine 714,0,1,40.73574477,-73.82147569
Machine 715,1,1,40.80731864,-73.97368099
Machine 716,0,0,40.75590493,-73.96173998
Machine 717,0,1,40.71144254,-74.01957605
Machine 718,0,0,40.70696227,-73.87772946
Machine 719,1,1,40.7070986,-74.00349783
Machine 720,0,0,40.68645096,-74.10430045
Machine 721,1,0,40.61197334,-74.10722435
Machine 722,1,0,40.72688573,-73.84325088
Machine 723,0,0,40.7657529,-73.83400457
Machine 724,1,1,40.71002719,-73.96364453
Machine 725,1,1,40.73900575,-73.98817391
Machine 726,0,0,40.58073278,-74.01752281
Machine 727,0,0,40.63554869,-73.93598162
Machine 728,1,0,40.69374328,-74.14753852
Machine 729,1,0,40.70533232,-73.98597904
Machine 730,1,1,40.72524457,-74.13551506
Machine 731,1,0,40.6621874,-74.12245274
Machine 732,1,0,40.71230478,-74.1821188
Machine 733,1,0,40.69754266,-74.00152806
Machine 734,1,1,40.63103302,-73.89227481
Machine 735,0,0,40.6783409,-73.8755507
Machine 736,0,0,40.6957681,-74.04188922
Machine 737,0,0,40.61432599,-74.11977774
Machine 738,0,0,40.79626694,-73.95408423
Machine 739,1,0,40.72826726,-74.00549327
Machine 740,0,0,40.83030262,-73.90750306
Machine 741,1,0,40.5852036,-73.95720756
Machine 742,0,0,40.70642325,-74.02797801
Machine 743,1,0,40.75488349,-74.0358103
Machine 744,1,1,40.85417094,-73.98820662
Machine 745,1,1,40.81395805,-73.94366212
Machine 746,0,1,40.71912938,-74.16750155
Machine 747,1,0,40.62004946,-73.97933479
Machine 748,1,0,40.58554474,-73.97540111
Machine 749,1,1,40.66899624,-74.03202155
Machine 750,0,0,40.73003206,-74.02951772
Machine 751,0,0,40.75669657,-74.01688923
Machine 752,1,1,40.70031105,-74.09236043
Machine 753,1,1,40.62924654,-73.97524076
Machine 754,1,1,40.6956597,-74.00264197
Machine 755,1,0,40.60016877,-74.09793137
Machine 756,0,0,40.75577485,-74.18878926
Machine 757,0,0,40.72919924,-74.10022522
Machine 758,0,1,40.74509788,-74.17805359
Machine 759,0,0,40.645041,-74.0293308
Machine 760,0,1,40.82197376,-74.00877986
Machine 761,1,1,40.60793987,-73.93394375
Machine 762,0,0,40.79114434,-74.05755574
Machine 763,1,1,40.58142216,-74.04352204
Machine 764,0,1,40.8052182,-74.0176607
Machine 765,1,1,40.79768466,-74.00455252
Machine 766,1,1,40.75240523,-74.08121031
Machine 767,1,0,40.64734176,-74.11549062
Machine 768,0,0,40.76558891,-73.98843456
Machine 769,0,1,40.68031499,-74.09138936
Machine 770,1,0,40.59865563,-74.10100336
Machine 771,1,1,40.57973589,-74.04209007
Machine 772,0,1,40.71476313,-73.95349602
Machine 773,0,0,40.75060871,-73.96984536
Machine 774,0,1,40.78669264,-74.09084206
Machine 775,1,0,40.72529854,-73.8269423
Machine 776,0,0,40.57281374,-74.0137859
Machine 777,1,0,40.79299225,-74.14371514
Machine 778,0,1,40.76877274,-74.0110793
Machine 779,0,0,40.72770342,-74.14728856
Machine 780,0,1,40.72788173,-73.87845746
Machine 781,0,1,40.6465052,-74.13012619
Machine 782,1,1,40.81869018,-73.91239402
Machine 783,1,1,40.7166664,-74.19737819
Machine 784,1,1,40.78461318,-73.95566681
Machine 785,1,1,40.73690756,-74.04527303
Machine 786,1,0,40.82463567,-74.1210329
Machine 787,1,1,40.80347516,-73.93016159
Machine 788,0,0,40.59063312,-74.04832183
Machine 789,1,1,40.71707125,-74.09004171
Machine 790,1,0,40.76731353,-73.89029783
Machine 791,1,0,40.73091882,-73.91655496
Machine 792,0,0,40.69013244,-73.97406128
Machine 793,0,1,40.70595335,-74.10099821
Machine 794,0,1,40.79402828,-74.13048548
Machine 795,1,1,40.65058125,-74.06834619
Machine 796,0,0,40.79474253,-73.87335231
Machine 797,1,0,40.70307943,-74.13399188
Machine 798,0,1,40.71328226,-73.82970734
Machine 799,1,0,40.74275034,-73.86496457
Machine 800,0,1,40.81939902,-74.03033775
Machine 801,0,0,40.65976879,-74.18266041
Machine 802,1,0,40.64949278,-73.96699004
Machine 803,0,0,40.78863729,-73.96862193
Machine 804,0,0,40.6324582,-73.9390546
Machine 805,0,0,40.62834998,-74.11929759
Machine 806,0,0,40.74391372,-74.06310544
Machine 807,0,0,40.74812136,-74.10108682
Machine 808,0,1,40.81293105,-74.1200245
Machine 809,1,1,40.78942679,-74.04680461
Machine 810,0,1,40.68006869,-73.90575298
Machine 811,0,1,40.62442645,-73.9787831
Machine 812,1,1,40.74670469,-74.18760787
Machine 813,1,1,40.8007994,-74.06861886
Machine 814,0,1,40.67040045,-74.03431914
Machine 815,0,0,40.59076662,-74.04497634
Machine 816,0,0,40.72927277,-73.86857668
Machine 817,0,1,40.63935104,-74.01381043
Machine 818,0,1,40.79963847,-73.94217134
Machine 819,1,1,40.67662519,-73.83052018
Machine 820,1,0,40.81438817,-73.90904181
Machine 821,0,0,40.74253055,-74.18850598
Machine 822,0,1,40.69621473,-74.07450826
Machine 823,0,0,40.71554594,-73.93921196
Machine 824,1,1,40.8232864,-73.91407526
Machine 825,1,0,40.6955746,-73.82876155
Machine 826,1,1,40.83469259,-73.95836445
Machine 827,0,1,40.73113742,-73.91673458
Machine 828,1,1,40.73199186,-73.95454843
Machine 829,1,1,40.63393361,-74.01225685
Machine 830,0,1,40.68648577,-73.9160224
Machine 831,0,0,40.61168543,-73.8771175
Machine 832,0,1,40.6689048,-74.18294507
Machine 833,0,0,40.64493165,-74.14509908
Machine 834,1,0,40.67325571,-73.85877853
Machine 835,1,1,40.61020842,-74.03850527
Machine 836,0,1,40.73656444,-73.95008072
Machine 837,1,1,40.78871663,-74.07088098
Machine 838,0,1,40.61654694,-73.99618375
Machine 839,1,1,40.78635416,-74.01254144
Machine 840,1,0,40.58996461,-74.04973246
Machine 841,0,0,40.66675287,-73.98090048
Machine 842,1,0,40.66958064,-74.17339275
Machine 843,0,0,40.76501403,-74.12169624
Machine 844,1,1,40.75754075,-74.10312523
Machine 845,1,0,40.78994357,-74.09691144
Machine 846,1,0,40.6380715,-73.85720735
Machine 847,1,0,40.75288079,-73.92201244
Machine 848,0,0,40.76083156,-73.93131054
Machine 849,1,1,40.79940419,-73.96658191
Machine 850,0,0,40.76790541,-74.07593014
Machine 851,1,0,40.72100161,-73.83947447
Machine 852,1,1,40.60148337,-74.02734715
Machine 853,1,1,40.7613043,-73.97654292
Machine 854,0,1,40.73985723,-73.85709145
Machine 855,0,0,40.70800919,-74.17099259
Machine 856,0,0,40.72472668,-74.19377193
Machine 857,0,0,40.71300052,-74.16522364
Machine 858,1,1,40.66370604,-73.86450349
Machine 859,0,1,40.75583109,-73.94655578
Machine 860,0,1,40.78214367,-74.17548175
Machine 861,0,1,40.69393993,-73.96341543
Machine 862,1,1,40.58802679,-74.08222483
Machine 863,1,1,40.67670294,-73.90887075
Machine 864,1,1,40.76565212,-74.12679989
Machine 865,0,1,40.78065,-73.93251226
Machine 866,0,0,40.60910892,-73.88535037
Machine 867,1,0,40.69467084,-74.14865295
Machine 868,1,1,40.65048391,-73.87614129
Machine 869,1,0,40.61488747,-74.04295735
Machine 870,0,1,40.63711338,-74.16229523
Machine 871,0,1,40.61094858,-73.99412632
Machine 872,0,0,40.61974676,-74.09904938
Machine 873,1,1,40.60676342,-73.88682904
Machine 874,1,1,40.75571706,-74.09590814
Machine 875,1,1,40.61696229,-74.06089572
Machine 876,0,0,40.70931834,-74.04471461
Machine 877,0,0,40.62362056,-74.10911888
Machine 878,1,1,40.77594148,-74.1657062
Machine 879,0,0,40.60816586,-74.11980959
Machine 880,1,0,40.70977182,-74.12334237
Machine 881,0,1,40.7489532,-73.98267362
Machine 882,0,1,40.83919537,-74.02798948
Machine 883,0,1,40.61689519,-73.93519495
Machine 884,1,1,40.70894652,-73.99742747
Machine 885,1,1,40.66412682,-73.87060254
Machine 886,0,1,40.81400324,-73.88568191
Machine 887,1,1,40.83886728,-74.09718711
Machine 888,0,1,40.58667358,-74.00668929
Machine 889,1,1,40.75915249,-73.87264051
Machine 890,1,1,40.78234333,-74.01183791
Machine 891,0,0,40.67819845,-74.16519026
Machine 892,1,1,40.70123785,-73.86220299
Machine 893,1,0,40.70100826,-74.07501266
Machine 894,1,1,40.66175239,-74.01135331
Machine 895,1,1,40.63444014,-74.03207822
Machine 896,1,0,40.77800376,-73.97734532
Machine 897,1,0,40.6912708,-73.82106675
Machine 898,0,1,40.60165256,-73.98370883
Machine 899,0,1,40.61200593,-74.03448354
Machine 900,0,1,40.61425277,-73.91247955
Machine 901,0,0,40.81227228,-74.05273018
Machine 902,0,1,40.59141439,-74.10021561
Machine 903,0,0,40.82978528,-73.94336532
Machine 904,0,0,40.58820252,-73.93907925
Machine 905,1,0,40.79234768,-73.88411782
Machine 906,1,0,40.77171339,-74.12107828
Machine 907,0,0,40.62624551,-73.9385152
Machine 908,1,1,40.63013945,-74.08380518
Machine 909,1,1,40.63920178,-73.87451732
Machine 910,1,1,40.68325257,-73.97480008
Machine 911,0,1,40.73051994,-74.04217037
Machine 912,1,0,40.79984942,-73.88743194
Machine 913,0,0,40.75252931,-74.01269559
Machine 914,0,1,40.77335751,-74.14283994
Machine 915,1,1,40.70342017,-73.98853804
Machine 916,0,0,40.62741382,-74.04708246
Machine 917,1,0,40.72257021,-73.90696753
Machine 918,1,0,40.69488322,-73.89066584
Machine 919,0,1,40.77434574,-73.85785167
Machine 920,0,1,40.80318624,-73.9209124
Machine 921,0,0,40.75012652,-73.94598915
Machine 922,1,1,40.73976943,-74.14266891
Machine 923,0,1,40.76574207,-74.18040819
Machine 924,1,1,40.75595866,-74.04561278
Machine 925,1,1,40.64316648,-74.05228345
Machine 926,0,0,40.6637659,-73.86766224
Machine 927,1,1,40.68127397,-73.86960616
Machine 928,1,1,40.6576583,-74.11307288
Machine 929,1,1,40.77034471,-73.90696406
Machine 930,0,0,40.75468839,-74.15707337
Machine 931,1,1,40.85540604,-74.00239353
Machine 932,0,0,40.7654972,-73.9233761
Machine 933,1,0,40.63437314,-74.15836744
Machine 934,1,1,40.62012971,-74.11552751
Machine 935,0,1,40.74426603,-73.99794298
Machine 936,1,0,40.78119188,-74.0947987
Machine 937,1,1,40.70255824,-73.9305236
Machine 938,1,1,40.77981187,-73.87731199
Machine 939,1,0,40.72981891,-74.08392835
Machine 940,1,1,40.72432673,-73.84357932
Machine 941,0,0,40.65401512,-74.14319104
Machine 942,0,1,40.79018952,-73.85674425
Machine 943,0,0,40.72377069,-74.04870542
Machine 944,1,0,40.66590861,-73.90490049
Machine 945,1,0,40.76441201,-73.93589977
Machine 946,0,1,40.7981124,-74.15232363
Machine 947,0,0,40.68186446,-74.15552654
Machine 948,0,0,40.67545791,-74.17579543
Machine 949,0,1,40.72061767,-73.97087474
Machine 950,1,0,40.61050122,-74.04823794
Machine 951,1,1,40.63070122,-74.09994375
Machine 952,1,0,40.76631664,-73.87925074
Machine 953,0,0,40.78245899,-74.08647155
Machine 954,1,1,40.74303293,-73.98319462
Machine 955,1,1,40.7409301,-74.04534732
Machine 956,1,0,40.65432967,-73.88733981
Machine 957,1,0,40.70313926,-74.0147523
Machine 958,1,1,40.65036429,-74.15522648
Machine 959,0,0,40.62183446,-74.10746631
Machine 960,0,1,40.66746704,-73.89135698
Machine 961,1,0,40.67590922,-74.04184325
Machine 962,0,1,40.66276245,-73.89526936
Machine 963,1,1,40.75912789,-73.8319114
Machine 964,0,1,40.72389292,-73.85960307
Machine 965,0,1,40.78479475,-73.96431585
Machine 966,1,0,40.73372248,-73.85301668
Machine 967,1,0,40.85130466,-73.97228743
Machine 968,0,1,40.67952603,-73.86875986
Machine 969,0,0,40.70096073,-73.99376884
Machine 970,0,1,40.74683986,-73.85192761
Machine 971,1,0,40.72234074,-74.12995687
Machine 972,1,1,40.72452948,-74.11018782
Machine 973,1,1,40.84613088,-74.03516852
Machine 974,0,1,40.78951173,-73.91476716
Machine 975,1,0,40.7174929,-74.02194514
Machine 976,1,0,40.6459246,-74.01806679
Machine 977,1,1,40.65709437,-74.16567358
Machine 978,1,0,40.7226158,-74.08880733
Machine 979,1,1,40.65990405,-74.14291401
Machine 980,1,1,40.65986333,-73.97605965
Machine 981,1,0,40.73172596,-74.07276745
Machine 982,0,1,40.57937263,-74.04088296
Machine 983,0,0,40.67970564,-73.87793678
Machine 984,0,1,40.72735466,-73.93422136
Machine 985,1,1,40.79523274,-74.06821294
Machine 986,0,1,40.64277876,-73.94511455
Machine 987,1,1,40.81077166,-73.95668881
Machine 988,0,0,40.79857631,-74.12725596
Machine 989,0,1,40.69446704,-74.16833633
Machine 990,1,0,40.70943677,-74.04108029
Machine 991,0,0,40.6996393,-73.94004396
Machine 992,0,1,40.72396955,-74.05775066
Machine 993,0,0,40.62155809,-73.98520264
Machine 994,0,1,40.80877371,-74.05024833
Machine 995,1,0,40.60498486,-74.11034797
Machine 996,0,1,40.74219854,-74.19204113
Machine 997,1,0,40.60936374,-73.8858218
Machine 998,0,1,40.71023413,-73.82242913
Machine 999,1,1,40.71600396,-73.86158606
Machine 1000,1,0,40.62605489,-73.87314874
Machine 1001,0,1,34.14572242,-118.2341582
Machine 1002,1,0,33.93381737,-118.09645552
Machine 1003,0,0,33.89103091,-118.23336588
Machine 1004,0,0,33.95463385,-118.1086917
Machine 1005,1,0,34.06199321,-118.17154403
Machine 1006,1,0,33.94108649,-118.16796827
Machine 1007,0,0,33.94173272,-118.39003878
Machine 1008,0,0,34.11375785,-118.11984099
Machine 1009,0,1,34.0870482,-118.26462335
Machine 1010,1,1,34.15265124,-118.2644072
Machine 1011,0,0,34.05180618,-118.39058164
Machine 1012,1,0,34.19191144,-118.17707188
Machine 1013,1,1,34.006355,-118.08226783
Machine 1014,0,1,34.02631639,-118.15280866
Machine 1015,1,1,34.17673873,-118.14558277
Machine 1016,1,0,34.15878191,-118.41486948
Machine 1017,0,1,33.9039607,-118.17434778
Machine 1018,0,1,34.16368917,-118.06808589
Machine 1019,1,1,33.935477,-118.08525319
Machine 1020,1,0,34.09508763,-118.35766699
Machine 1021,1,0,33.94566548,-118.1206268
Machine 1022,0,0,33.9890705,-118.41013569
Machine 1023,1,0,34.13020202,-118.44080059
Machine 1024,1,0,34.16808977,-118.33709096
Machine 1025,0,0,34.16494287,-118.35812035
Machine 1026,0,0,34.1486988,-118.08734343
Machine 1027,0,0,34.07832076,-118.26627951
Machine 1028,0,0,34.00619352,-118.42396571
Machine 1029,0,1,34.09069433,-118.13982381
Machine 1030,0,0,34.2060247,-118.24610621
Machine 1031,0,1,34.02527038,-118.03143633
Machine 1032,0,0,34.07209467,-118.19385949
Machine 1033,1,0,34.02053488,-118.18944779
Machine 1034,0,0,33.98557109,-118.1654242
Machine 1035,0,0,34.15499992,-118.28871399
Machine 1036,0,0,34.0414953,-118.02629705
Machine 1037,1,0,34.08969663,-118.22093798
Machine 1038,0,1,34.14899011,-118.19169231
Machine 1039,0,1,33.89749077,-118.26154264
Machine 1040,0,0,34.20297334,-118.3734662
Machine 1041,1,0,34.09192771,-118.26605713
Machine 1042,0,0,34.13048917,-118.04187619
Machine 1043,1,0,33.97019731,-118.30876975
Machine 1044,1,1,34.18066908,-118.14437909
Machine 1045,0,0,34.12801639,-118.33744941
Machine 1046,0,1,34.04497323,-118.08887618
Machine 1047,1,0,33.94204206,-118.36251756
Machine 1048,1,1,34.07027637,-118.44098001
Machine 1049,1,0,34.17155567,-118.14377735
Machine 1050,0,0,33.98184482,-118.11714717
Machine 1051,1,1,34.16729875,-118.20333952
Machine 1052,0,1,34.01835781,-118.17923207
Machine 1053,1,1,34.16824041,-118.08432177
Machine 1054,1,0,33.94541833,-118.11802496
Machine 1055,1,0,34.03864189,-118.05379085
Machine 1056,1,0,34.12059266,-118.27954524
Machine 1057,1,1,33.89758579,-118.16726714
Machine 1058,1,0,33.90149361,-118.33562178
Machine 1059,1,0,34.06386775,-118.07196112
Machine 1060,0,0,34.09060788,-118.26059855
Machine 1061,0,1,34.21220548,-118.13079457
Machine 1062,0,1,34.15438517,-118.11151788
Machine 1063,1,0,34.13345037,-118.37567039
Machine 1064,0,0,33.87400698,-118.28930794
Machine 1065,1,0,34.02583283,-118.16538184
Machine 1066,0,0,33.9374575,-118.37850543
Machine 1067,1,0,34.13907651,-118.21313145
Machine 1068,1,1,33.94674159,-118.42714461
Machine 1069,0,1,34.05661994,-118.34445112
Machine 1070,0,1,34.01921609,-118.34080143
Machine 1071,0,0,34.01378188,-118.14493024
Machine 1072,1,1,34.09723841,-118.37721218
Machine 1073,1,0,34.10028956,-118.0722032
Machine 1074,1,0,33.99404502,-118.33053405
Machine 1075,0,1,34.11849011,-118.08056123
Machine 1076,0,0,34.20904959,-118.36134023
Machine 1077,0,1,33.95610633,-118.19016082
Machine 1078,0,1,34.02306342,-118.45310414
Machine 1079,1,0,33.94160615,-118.15996897
Machine 1080,0,0,33.9089434,-118.38617681
Machine 1081,1,1,34.0234162,-118.35252151
Machine 1082,1,1,34.17673265,-118.38917514
Machine 1083,0,0,33.92639371,-118.32830672
Machine 1084,1,0,34.23481251,-118.19207166
Machine 1085,0,0,34.11195961,-118.26745953
Machine 1086,0,0,33.9827645,-118.3624858
Machine 1087,0,0,33.94351334,-118.20522375
Machine 1088,1,0,34.13941605,-118.16280095
Machine 1089,1,1,34.13761769,-118.43011616
Machine 1090,1,0,33.98483528,-118.0940368
Machine 1091,1,0,33.96410235,-118.42869077
Machine 1092,1,1,33.9991298,-118.1587099
Machine 1093,0,1,34.01706044,-118.16254827
Machine 1094,0,0,34.15512849,-118.39100241
Machine 1095,0,1,34.08685941,-118.33554004
Machine 1096,0,1,33.96049129,-118.44232811
Machine 1097,0,1,34.0044768,-118.45247377
Machine 1098,1,1,34.17334871,-118.2905045
Machine 1099,1,0,34.08929655,-118.2120842
Machine 1100,1,1,34.01574501,-118.17020437
